State,State/Tribal/Other,Agency,Unit/Office,Violent crime,Murder and nonnegligent manslaughter,Rape,Robbery,Aggravated assault,Property crime,Burglary,Larceny-theft,Motor vehicle theft,Arson
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Jefferson County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Juniata County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Lackawanna County,,2,0,2,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Lancaster County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Lawrence County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Lebanon County,,2,0,2,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Lehigh County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Lycoming County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Mercer County,,0,0,0,0,0,1,0,1,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Mifflin County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Montgomery County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Montour County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Northampton County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Northumberland County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Perry County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Philadelphia County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Pike County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Potter County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Schuylkill County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Snyder County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Sullivan County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Susquehanna County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Union County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Warren County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Washington County,,0,0,0,0,0,2,1,1,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Wayne County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",Westmoreland County,,0,0,0,0,0,1,0,1,0,0
Pennsylvania,"State Police, Bureau of Criminal Investigation:",York County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,State Police:,Allegheny County,,30,1,2,3,24,224,10,205,9,
Pennsylvania,State Police:,Armstrong County,,105,0,26,9,70,228,58,159,11,5
Pennsylvania,State Police:,Beaver County,,35,0,12,2,21,67,13,47,7,1
Pennsylvania,State Police:,Bedford County,,61,3,29,3,26,355,97,237,21,4
Pennsylvania,State Police:,Bradford County,,69,3,32,1,33,317,75,211,31,1
Pennsylvania,State Police:,Bucks County,,25,0,9,3,13,237,39,182,16,1
Pennsylvania,State Police:,Cameron County,,13,0,3,0,10,32,7,24,1,0
Pennsylvania,State Police:,Delaware County,,34,0,6,5,23,498,34,443,21,4
Pennsylvania,State Police:,Elizabethville,,199,3,51,6,139,681,97,546,38,4
Pennsylvania,State Police:,Elk County,,13,0,3,0,10,186,23,157,6,1
Pennsylvania,State Police:,Fulton County,,23,0,8,0,15,129,34,85,10,0
Pennsylvania,State Police:,Jefferson County,,49,0,31,2,16,180,76,95,9,1
Pennsylvania,State Police:,Juniata County,,66,1,24,3,38,121,34,84,3,2
Pennsylvania,State Police:,Luzerne County,,69,3,26,5,35,506,99,374,33,5
Pennsylvania,State Police:,Mifflin County,,21,1,11,0,9,52,12,36,4,2
Pennsylvania,State Police:,Northumberland County,,67,2,25,3,37,182,73,100,9,2
Pennsylvania,State Police:,Potter County,,72,0,6,0,66,89,29,59,1,0
Pennsylvania,State Police:,Snyder County,,33,0,7,3,23,265,38,216,11,1
Pennsylvania,State Police:,Susquehanna County,,30,0,17,6,7,268,103,132,33,1
Pennsylvania,State Police:,Tioga County,,44,0,15,0,29,253,81,135,37,3
Pennsylvania,State Police:,Tionesta,,11,0,6,0,5,52,22,28,2,0
Pennsylvania,State Police:,Washington County,,74,0,16,7,51,375,65,280,30,
Pennsylvania,State Police:,Westmoreland County,,138,2,41,17,78,800,167,580,53,11
Pennsylvania,State Police:,York County,,125,2,37,17,69,473,93,358,22,3
Pennsylvania,Other Agencies,Allegheny County District Attorney,Criminal Investigation Division,4,0,0,0,4,34,0,34,0,0
Pennsylvania,Allegheny County Housing Authority,,,5,1,0,0,4,29,4,22,3,0
Pennsylvania,County Detective:,Chester County,,5,0,2,0,3,7,1,6,0,0
Pennsylvania,County Detective:,Dauphin County,,8,0,0,0,8,9,0,9,0,0
Pennsylvania,County Detective:,Lackawanna County,,18,0,2,0,16,0,0,0,0,0
Pennsylvania,County Detective:,Lawrence County,,0,0,0,0,0,0,0,0,0,0
Pennsylvania,County Detective:,Lebanon County,,2,0,2,0,0,0,0,0,0,0
Pennsylvania,County Detective:,Lehigh County,,3,0,0,3,0,54,0,0,54,0
Pennsylvania,County Detective:,Pike County,,13,0,0,0,13,2,1,1,0,0
Pennsylvania,Delaware County Park,,,16,0,0,0,16,78,2,76,0,0
Pennsylvania,Fort Indiantown Gap,,,1,0,1,0,0,4,0,4,0,0
Pennsylvania,Lehigh Valley International Airport,,,0,0,0,0,0,22,0,9,13,0
Pennsylvania,Westmoreland County Park,,,1,0,0,0,1,10,0,10,0,0
Pennsylvania,Wyoming Area School District,,,0,0,0,0,0,0,0,0,0,0
Puerto Rico,,Puerto Rico,,"6,479",606,215,"2,121","3,537","22,441","4,291","14,483","3,667",
Rhode Island,State Agencies,Department of Environmental Management,,0,0,0,0,0,13,0,12,1,1
Rhode Island,Rhode Island State Police Headquarters,,,44,2,30,0,12,57,0,41,16,1
Rhode Island,State Police:,Chepachet/Scituate,,10,0,3,1,6,23,3,7,13,0
Rhode Island,State Police:,Hope Valley,,8,0,5,0,3,32,3,22,7,0
Rhode Island,State Police:,Lincoln,,19,0,8,1,10,31,2,21,8,0
Rhode Island,State Police:,Portsmouth,,0,0,0,0,0,4,1,3,0,0
Rhode Island,State Police:,Wickford,,4,0,4,0,0,24,4,15,5,0
Rhode Island,T.F. Green Airport,,,0,0,0,0,0,46,0,33,13,0
South Carolina,State Agencies,Department of Mental Health,,1,0,0,0,1,3,0,3,0,0
South Carolina,Department of Natural Resources:,Allendale County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Anderson County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Barnwell County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Beaufort County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Berkeley County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Calhoun County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Charleston County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Cherokee County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Chester County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Darlington County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Dillon County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Dorchester County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Fairfield County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Florence County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Georgetown County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Greenville County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Greenwood County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Hampton County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Horry County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Jasper County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Kershaw County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Lancaster County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Laurens County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Lee County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Lexington County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Marion County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,McCormick County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Newberry County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Oconee County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Orangeburg County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Pickens County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Richland County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Saluda County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Spartanburg County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Sumter County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Union County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,Williamsburg County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Department of Natural Resources:,York County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Anderson County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Berkeley County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Cherokee County,,1,0,0,0,1,0,0,0,0,0
South Carolina,Highway Patrol:,Chester County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Dillon County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Fairfield County,,0,0,0,0,0,1,0,1,0,0
South Carolina,Highway Patrol:,Florence County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Greenville County,,0,0,0,0,0,4,1,3,0,0
South Carolina,Highway Patrol:,Horry County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Kershaw County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Lexington County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Richland County,,0,0,0,0,0,1,0,0,1,0
South Carolina,Highway Patrol:,Spartanburg County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,Union County,,0,0,0,0,0,0,0,0,0,0
South Carolina,Highway Patrol:,York County,,1,1,0,0,0,0,0,0,0,0
South Carolina,South Carolina School for the Deaf and Blind,,,0,0,0,0,0,0,0,0,0,0
South Carolina,State Museum,,,0,0,0,0,0,0,0,0,0,0
South Carolina,State Ports Authority,,,0,0,0,0,0,0,0,0,0,0
South Carolina,United States Department of Energy Savannah River Plant,,,0,0,0,0,0,8,0,8,0,0
South Carolina,Other Agencies,Charleston County Aviation Authority,,0,0,0,0,0,30,1,22,7,0
South Carolina,Columbia Metropolitan Airport,,,0,0,0,0,0,19,0,12,7,0
South Carolina,Greenville Hospital:,Greenville,,5,0,0,0,5,129,1,127,1,0
South Carolina,Greenville Hospital:,Laurens,,5,0,0,0,5,5,0,5,0,0
South Carolina,Greenville Hospital:,Oconee,,1,0,0,0,1,13,1,12,0,0
South Carolina,Greenville-Spartanburg International Airport,,,1,0,0,0,1,31,0,11,20,0
South Carolina,Lexington County Medical Center,,,0,0,0,0,0,50,0,47,3,0
South Dakota,State Agencies,Highway Patrol,,5,0,0,0,5,18,0,10,8,0
Tennessee,State Agencies,Alcoholic Beverage Commission,,0,0,0,0,0,0,0,0,0,0
Tennessee,Department of Agriculture,Agricultural Crime Unit,,0,0,0,0,0,1,1,0,0,0
Tennessee,Department of Safety,,,125,1,0,0,124,126,1,27,98,0
Tennessee,State Park Rangers:,Bicentennial Capitol Mall,,0,0,0,0,0,2,0,2,0,0
Tennessee,State Park Rangers:,Big Hill Pond,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Big Ridge,,0,0,0,0,0,2,1,1,0,0
Tennessee,State Park Rangers:,Bledsoe Creek,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Booker T. Washington,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Burgess Falls Natural Area,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Cedars of Lebanon,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Chickasaw,,0,0,0,0,0,3,0,3,0,0
Tennessee,State Park Rangers:,Cordell Hull Birthplace,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Cove Lake,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Cumberland Mountain,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Cumberland Trail,,0,0,0,0,0,7,0,7,0,1
Tennessee,State Park Rangers:,Cummins Falls,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,David Crockett,,0,0,0,0,0,3,0,3,0,0
Tennessee,State Park Rangers:,Davy Crockett Birthplace,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Dunbar Cave Natural Area,,0,0,0,0,0,2,0,2,0,0
Tennessee,State Park Rangers:,Edgar Evins,,0,0,0,0,0,3,0,3,0,0
Tennessee,State Park Rangers:,Fall Creek Falls,,0,0,0,0,0,2,0,2,0,0
Tennessee,State Park Rangers:,Fort Loudon State Historic Park,,0,0,0,0,0,1,1,0,0,0
Tennessee,State Park Rangers:,Fort Pillow State Historic Park,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Frozen Head Natural Area,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Harrison Bay,,1,0,0,0,1,6,0,6,0,0
Tennessee,State Park Rangers:,Henry Horton,,1,0,0,0,1,1,0,1,0,0
Tennessee,State Park Rangers:,Hiwassee/Ocoee State Scenic Rivers,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Indian Mountain,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Johnsonville State Historic Park,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Long Hunter,,0,0,0,0,0,15,0,15,0,0
Tennessee,State Park Rangers:,Meeman-Shelby Forest,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Montgomery Bell,,1,0,0,0,1,6,0,6,0,0
Tennessee,State Park Rangers:,Mousetail Landing,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Natchez Trace,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Nathan Bedford Forrest,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Norris Dam,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Old Stone Fort State Archaeological Park,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Panther Creek,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Paris Landing,,0,0,0,0,0,2,0,2,0,0
Tennessee,State Park Rangers:,Pickett,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Pickwick Landing,,0,0,0,0,0,6,1,5,0,0
Tennessee,State Park Rangers:,Pinson Mounds State Archaeological Park,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Radnor Lake Natural Area,,0,0,0,0,0,3,0,3,0,0
Tennessee,State Park Rangers:,Red Clay State Historic Park,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Reelfoot Lake,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Roan Mountain,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Rock Island,,0,0,0,0,0,7,1,6,0,0
Tennessee,State Park Rangers:,Rocky Fork,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Seven Islands Birding Park,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Sgt. Alvin C. York,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,South Cumberland Recreation Area,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Standing Stone,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Sycamore Shoals State Historic Park,,0,0,0,0,0,0,0,0,0,0
Tennessee,State Park Rangers:,Tim's Ford,,0,0,0,0,0,4,0,4,0,0
Tennessee,State Park Rangers:,T.O. Fuller,,0,0,0,0,0,1,0,1,0,0
Tennessee,State Park Rangers:,Warrior's Path,,0,0,0,0,0,5,0,5,0,0
Tennessee,TennCare Office of Inspector General,,,0,0,0,0,0,0,0,0,0,0
Tennessee,Tennessee Bureau of Investigation,,,2,0,2,0,0,4,0,4,0,0
Tennessee,Tennessee Department of Revenue,Special Investigations Unit,,0,0,0,0,0,0,0,0,0,0
Tennessee,Wildlife Resources Agency:,Region 1,,1,0,0,0,1,0,0,0,0,0
Tennessee,Wildlife Resources Agency:,Region 2,,4,0,0,0,4,0,0,0,0,0
Tennessee,Wildlife Resources Agency:,Region 3,,0,0,0,0,0,0,0,0,0,0
Tennessee,Wildlife Resources Agency:,Region 4,,0,0,0,0,0,0,0,0,0,0
Tennessee,Other Agencies,7th Judicial District Crime Task Force,,0,0,0,0,0,1,0,1,0,0
Tennessee,Chattanooga Housing Authority,,,0,0,0,0,0,0,0,0,0,0
Tennessee,Chattanooga Metropolitan Airport,,,0,0,0,0,0,0,0,0,0,0
Tennessee,Dickson City Park Ranger Division,,,0,0,0,0,0,1,0,1,0,0
Tennessee,Drug Task Force:,1st Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,2nd Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,3rd Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,4th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,5th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,8th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,9th Judicial District,,0,0,0,0,0,7,0,7,0,0
Tennessee,Drug Task Force:,10th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,12th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,14th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,15th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,17th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,18th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,19th Judicial District,,0,0,0,0,0,1,0,1,0,0
Tennessee,Drug Task Force:,21st Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,22nd Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,23rd Judicial District,,0,0,0,0,0,2,0,1,1,0
Tennessee,Drug Task Force:,24th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,25th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,27th Judicial District,,0,0,0,0,0,0,0,0,0,0
Tennessee,Drug Task Force:,31st Judicial District,,1,0,0,0,1,0,0,0,0,0
Tennessee,Knoxville Metropolitan Airport,,,1,0,0,0,1,10,0,7,3,0
Tennessee,Memphis-Shelby County Airport Authority,,,1,0,0,1,0,455,0,160,295,0
Tennessee,Metropolitan Nashville Park Police,,,2,0,0,0,2,112,4,106,2,0
Tennessee,Nashville International Airport,,,0,0,0,0,0,76,0,50,26,0
Tennessee,Tri-Cities Regional Airport,,,0,0,0,0,0,2,0,0,2,0
Tennessee,West Tennessee Violent Crime Task Force,,,0,0,0,0,0,0,0,0,0,0
Texas,Tribal Agencies,Ysleta del Sur Pueblo Tribal,,5,0,0,0,5,61,0,57,4,0
Texas,Other Agencies,Dallas-Fort Worth International Airport,,10,0,0,2,8,475,4,428,43,1
Texas,Hospital District:,Dallas County,,12,0,0,3,9,290,5,272,13,0
Texas,Hospital District:,Tarrant County,,3,0,1,0,2,105,0,103,2,0
Texas,Houston Metropolitan Transit Authority,,,9,0,0,2,7,52,0,47,5,0
Texas,Independent School District:,Aldine,,9,0,0,3,6,85,21,55,9,0
Texas,Independent School District:,Alief,,34,0,0,11,23,48,1,44,3,0
Texas,Independent School District:,Alvin,,28,0,1,0,27,140,2,135,3,0
Texas,Independent School District:,Angleton2,,9,0,0,1,8,9,0,9,0,0
Texas,Independent School District:,Austin2,,27,0,11,5,11,333,16,308,9,8
Texas,Independent School District:,Barbers Hill,,0,0,0,0,0,4,0,4,0,0
Texas,Independent School District:,Bay City,,14,0,0,0,14,7,3,4,0,1
Texas,Independent School District:,Brownsville,,68,0,0,0,68,157,3,154,0,0
Texas,Independent School District:,Calhoun County,,2,0,0,1,1,0,0,0,0,0
Texas,Independent School District:,Conroe2,,122,0,19,2,101,99,4,95,0,2
Texas,Independent School District:,Corpus Christi,,212,0,0,3,209,72,19,51,2,0
Texas,Independent School District:,Duncanville2,,4,0,0,1,3,51,3,47,1,0
Texas,Independent School District:,Ector County,,76,0,0,2,74,37,4,33,0,0
Texas,Independent School District:,Edinburg,,46,0,0,0,46,55,4,50,1,2
Texas,Independent School District:,El Paso,,30,0,6,0,24,217,19,197,1,0
Texas,Independent School District:,Floresville2,,5,0,2,0,3,17,2,15,0,0
Texas,Independent School District:,Fort Bend,,153,0,4,3,146,240,5,232,3,0
Texas,Independent School District:,Houston,,91,0,44,14,33,362,112,237,13,10
Texas,Independent School District:,Humble,,5,0,2,1,2,49,0,47,2,2
Texas,Independent School District:,Hutto2,,2,0,0,0,2,7,3,4,0,0
Texas,Independent School District:,Katy,,33,0,20,9,4,231,2,228,1,0
Texas,Independent School District:,Klein2,,19,0,4,1,14,131,0,130,1,1
Texas,Independent School District:,Mansfield2,,4,0,0,0,4,171,4,167,0,0
Texas,Independent School District:,Midland,,40,0,0,0,40,12,0,12,0,0
Texas,Independent School District:,Pflugerville,,19,0,0,0,19,65,4,59,2,1
Texas,Independent School District:,Rio Grande City,,22,0,1,0,21,21,1,20,0,0
Texas,Independent School District:,Santa Fe,,21,0,0,0,21,9,0,9,0,0
Texas,Independent School District:,Socorro,,6,0,0,0,6,15,0,15,0,0
Texas,Independent School District:,Spring,,53,0,3,3,47,70,6,62,2,2
Texas,Independent School District:,Spring Branch,,13,0,1,1,11,72,7,57,8,0
Texas,Independent School District:,United,,1,0,0,0,1,21,1,20,0,1
Texas,Port of Houston Authority2,,,1,0,1,0,0,8,1,6,1,0
Utah,State Agencies,Parks and Recreation,,3,1,1,0,1,25,3,19,3,1
Utah,Utah Highway Patrol,,,53,6,3,2,42,125,1,106,18,0
Utah,Wildlife Resources,,,1,1,0,0,0,12,0,8,4,2
Utah,Tribal Agencies,Goshute Tribal,,0,0,0,0,0,0,0,0,0,0
Utah,Uintah and Ouray Tribal,,,5,0,1,0,4,8,1,1,6,
Utah,Other Agencies,Cache-Rich Drug Task Force,,0,0,0,0,0,5,1,4,0,0
Utah,Davis Metropolitan Narcotics Strike Force,,,0,0,0,0,0,0,0,0,0,0
Utah,Granite School District,,,42,0,0,9,33,112,1,104,7,7
Utah,Utah County Attorney,Investigations Division,,0,0,0,0,0,0,0,0,0,0
Utah,Utah County Major Crimes Task Force,,,0,0,0,0,0,0,0,0,0,0
Utah,Utah Transit Authority,,,22,0,0,8,14,"2,132",0,"2,083",49,4
Utah,Weber Morgan Narcotics Strike Force,,,2,0,0,0,2,3,0,3,0,0
Vermont,State Agencies,Department of Motor Vehicles,,0,0,0,0,0,5,0,5,0,0
Vermont,Fish and Wildlife Department,Law Enforcement Division,,0,0,0,0,0,3,0,3,0,0
Vermont,State Police:,Derby2,,,,6,2,41,209,76,116,17,0
Vermont,State Police:,Middlesex,,39,0,8,1,30,222,62,141,19,1
Vermont,State Police:,New Haven,,20,1,5,0,14,125,43,71,11,2
Vermont,State Police:,Royalton,,35,0,10,0,25,92,32,52,8,2
Vermont,State Police:,Rutland,,25,1,5,1,18,84,27,52,5,0
Vermont,State Police:,Shaftsbury,,27,0,2,1,24,78,21,47,10,0
Vermont,State Police:,St. Albans,,39,1,11,2,25,206,42,143,21,3
Vermont,State Police:,St. Johnsbury,,54,1,5,1,47,261,73,168,20,1
Vermont,State Police:,Westminster,,36,0,6,1,29,153,50,93,10,3
Vermont,State Police:,Williston,,23,0,2,0,21,128,40,81,7,5
Vermont,Vermont State Police,,,3,2,0,0,1,2,0,2,0,0
Vermont,Vermont State Police Headquarters Bureau of Criminal Investigations,,,1,1,0,0,0,0,0,0,0,0
Vermont,Other Agencies,Chittenden Unit for Special Investigations,,18,0,18,0,0,0,0,0,0,0
Virginia,State Agencies,Alcoholic Beverage Control Commission,,0,0,0,0,0,24,1,23,0,0
Virginia,Department of Conservation and Recreation,,,1,0,1,0,0,40,2,38,0,0
Virginia,Department of Game and Inland Fisheries,Enforcement Division,,5,0,0,0,5,39,0,37,2,0
Virginia,Department of Motor Vehicles,,,0,0,0,0,0,52,0,10,42,1
Virginia,State Police:,Accomack County,,17,3,0,0,14,14,0,13,1,5
Virginia,State Police:,Albemarle County,,2,0,0,0,2,5,0,3,2,0
Virginia,State Police:,Alexandria,,5,0,0,0,5,5,0,3,2,0
Virginia,State Police:,Alleghany County,,11,0,0,0,11,4,0,4,0,0
Virginia,State Police:,Amelia County,,0,0,0,0,0,2,0,2,0,0
Virginia,State Police:,Amherst County,,0,0,0,0,0,1,0,1,0,0
Virginia,State Police:,Appomattox County,,1,0,0,0,1,2,0,2,0,0
Virginia,State Police:,Arlington County,,1,0,0,0,1,3,0,1,2,0
Virginia,State Police:,Augusta County,,7,0,0,0,7,6,0,5,1,2
Virginia,State Police:,Bath County,,0,0,0,0,0,0,0,0,0,0
Virginia,State Police:,Bedford County,,15,0,1,0,14,5,0,4,1,0
Virginia,State Police:,Bland County,,7,0,2,0,5,2,0,1,1,0
Virginia,State Police:,Botetourt County,,6,0,0,0,6,3,1,1,1,0
Virginia,State Police:,Bristol,,1,0,0,0,1,2,0,1,1,0
Virginia,State Police:,Brunswick County,,1,0,0,0,1,0,0,0,0,0
Virginia,State Police:,Buchanan County,,3,0,0,0,3,11,0,10,1,10
Virginia,State Police:,Buckingham County,,6,0,1,0,5,3,1,2,0,1
